username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
NooryZee;2017-12-13 07:32;0;0;"#SaudiMovieTitles i cant remember the last time we had a funny hashtag in here ! Loool";;;#SaudiMovieTitles;"940816688240619520";https://twitter.com/NooryZee/status/940816688240619520
charbelgemayel;2017-12-13 07:25;1;2;"Saving private Adnan #SaudiMovieTitles";;;#SaudiMovieTitles;"940814794784952322";https://twitter.com/charbelgemayel/status/940814794784952322
charbelgemayel;2017-12-13 07:23;0;0;"The hand that rocks the Camel #SaudiMovieTitles";;;#SaudiMovieTitles;"940814399979257856";https://twitter.com/charbelgemayel/status/940814399979257856
charbelgemayel;2017-12-13 07:22;0;1;"Slap her she’s Houthi #SaudiMovieTitles";;;#SaudiMovieTitles;"940814236858617856";https://twitter.com/charbelgemayel/status/940814236858617856
salman_latheef1;2017-12-13 06:58;0;2;"Mission Osama Bin Laden #SaudiMovieTitles";;;#SaudiMovieTitles;"940808084041158656";https://twitter.com/salman_latheef1/status/940808084041158656
Jawharaiqbal;2017-12-13 06:57;0;0;"The abaya women Land of history don't mess with saudiS kingdom of peace Saudis in audi Saudi the handsome guy the holy desert (MAKKAH) #SaudiMovieTitles";;;#SaudiMovieTitles;"940807819720364032";https://twitter.com/Jawharaiqbal/status/940807819720364032
alias_burgerboy;2017-12-13 06:27;0;1;"Every Which Way But Booze #saudimovietitles";;;#saudimovietitles;"940800235814768647";https://twitter.com/alias_burgerboy/status/940800235814768647
alias_burgerboy;2017-12-13 06:26;0;1;"Towelling Inferno #saudimovietitles";;;#saudimovietitles;"940799964321648640";https://twitter.com/alias_burgerboy/status/940799964321648640
funkyfaroh;2017-12-13 06:25;0;2;"Star Wars: The Last Mujahid #SaudiMovieTitles";;;#SaudiMovieTitles;"940799710742351873";https://twitter.com/funkyfaroh/status/940799710742351873
alias_burgerboy;2017-12-13 06:25;0;1;"Mosque Coast #saudimovietitles";;;#saudimovietitles;"940799696343306241";https://twitter.com/alias_burgerboy/status/940799696343306241
alias_burgerboy;2017-12-13 06:22;0;0;"Laurence of Arabia. OK sorry, but was I first ? #saudimovietitles";;;#saudimovietitles;"940799150106529792";https://twitter.com/alias_burgerboy/status/940799150106529792
SirGautiG;2017-12-13 06:18;1;0;"#Poll do you agree that #Indian sub-continent #Muslims lack self esteem and blindly follow the #Arabs __? #SaudiMovieTitles #SaudiArabia #Pakistan #Islam #seaplane #IndoPakWar71 #BB11 #inflation @TrueIndology @Imamofpeace @TarekFatah #GujaratElection2017";;@TrueIndology @Imamofpeace @TarekFatah;#Poll #Indian #Muslims #Arabs #SaudiMovieTitles #SaudiArabia #Pakistan #Islam #seaplane #IndoPakWar71 #BB11 #inflation #GujaratElection2017;"940798141279932416";https://twitter.com/SirGautiG/status/940798141279932416
whykay911;2017-12-13 06:07;0;1;"#SaudiMovieTitles eat now, tomorrow we die";;;#SaudiMovieTitles;"940795224196026369";https://twitter.com/whykay911/status/940795224196026369
aadam1680;2017-12-13 06:05;0;1;"#SaudiMovieTitles Les femmes c'est Permis !?";;;#SaudiMovieTitles;"940794821811363840";https://twitter.com/aadam1680/status/940794821811363840
AmarHassh;2017-12-13 05:58;0;1;"Fasting not Furious #SaudiMovieTitles";;;#SaudiMovieTitles;"940793095658012673";https://twitter.com/AmarHassh/status/940793095658012673
aadam1680;2017-12-13 05:46;1;6;"#SaudiMovieTitles Episode II : Les Chiites contre attaque";;;#SaudiMovieTitles;"940790123381354497";https://twitter.com/aadam1680/status/940790123381354497
aadam1680;2017-12-13 05:44;0;1;"#SaudiMovieTitles أكشنها يا قريش";;;#SaudiMovieTitles;"940789455006380037";https://twitter.com/aadam1680/status/940789455006380037
pyramidsofpizza;2017-12-13 05:35;0;1;"the perks of drinking zam zam water #SaudiMovieTitles";;;#SaudiMovieTitles;"940787217370370050";https://twitter.com/pyramidsofpizza/status/940787217370370050
Faisal_S_Rage;2017-12-13 05:29;0;4;"Sunni vs shia: dawn of justice #SaudiMovieTitles";;;#SaudiMovieTitles;"940785675829481472";https://twitter.com/Faisal_S_Rage/status/940785675829481472
imtanvirsohel;2017-12-13 05:23;0;3;"Saudis will be able to watch movies on the big screen for the first time in 35 years after the conservative kingdom reopens cinemas in 2018. #SaudiMovieTitles #SaudiArabia";;;#SaudiMovieTitles #SaudiArabia;"940784188118196224";https://twitter.com/imtanvirsohel/status/940784188118196224
OsamaaAtef;2017-12-13 05:22;0;1;"Safa & marwa ridge #SaudiMovieTitles";;;#SaudiMovieTitles;"940783935298199552";https://twitter.com/OsamaaAtef/status/940783935298199552
MuHussam_;2017-12-13 05:18;0;1;"me and Rashed and the dying girl #SaudiMovieTitles";;;#SaudiMovieTitles;"940782982633345024";https://twitter.com/MuHussam_/status/940782982633345024
azaday;2017-12-13 05:17;0;1;"#SaudiMovieTitles Beheaded.";;;#SaudiMovieTitles;"940782772955758593";https://twitter.com/azaday/status/940782772955758593
MuHussam_;2017-12-13 05:17;0;1;"No country for old Kabsa #SaudiMovieTitles";;;#SaudiMovieTitles;"940782589031387136";https://twitter.com/MuHussam_/status/940782589031387136
Spcialisrevelio;2017-12-13 05:11;0;1;"Dazed and Distracted #SaudiMovieTitles";;;#SaudiMovieTitles;"940781191673679873";https://twitter.com/Spcialisrevelio/status/940781191673679873
jade_maiko;2017-12-13 05:06;0;0;"#SaudiMovieTitles Palms of Wrath";;;#SaudiMovieTitles;"940779867775287296";https://twitter.com/jade_maiko/status/940779867775287296
rabfish;2017-12-13 05:03;0;0;"Fiqh Club #SaudiMovieTitles";;;#SaudiMovieTitles;"940779205335302144";https://twitter.com/rabfish/status/940779205335302144
ClanSewe;2017-12-13 05:03;0;0;"This must be the most funniest political TT I've ever seen on Twitter in a long time #SaudiMovieTitles";;;#SaudiMovieTitles;"940779082811412480";https://twitter.com/ClanSewe/status/940779082811412480
thatsmartfeller;2017-12-13 04:48;0;1;"Burka and Hare #SaudiMovieTitles";;;#SaudiMovieTitles;"940775435058667520";https://twitter.com/thatsmartfeller/status/940775435058667520
SaadAbedine;2017-12-13 04:42;0;2;"Celebrating the best #SaudiMovieTitles - Romeo, Juliet, not to forget Fatima, Fahima & Samiha - What's Eating Gilbert Hummus - Singin' is Haram in the Rain - The Kabsa Connection - Salman’s Labyrinth - The Whole Region is Gone with the Wind - I Know Who You Bombed Last Summer https:// twitter.com/saadabedine/st atus/940435727153639425 …";;;#SaudiMovieTitles;"940773916586532864";https://twitter.com/SaadAbedine/status/940773916586532864
arafahmuz;2017-12-13 04:39;0;0;"RT AwkwardMuslim: I Know What You Ate Last Ramadan #SaudiMovieTitles";;;#SaudiMovieTitles;"940773063624417280";https://twitter.com/arafahmuz/status/940773063624417280
arafahmuz;2017-12-13 04:39;0;0;"RT AwkwardMuslim: The Incredible Halaqah #SaudiMovieTitles";;;#SaudiMovieTitles;"940773062118723585";https://twitter.com/arafahmuz/status/940773062118723585
azeemfarok;2017-12-13 04:26;0;5;"Food and Me #SaudiMovieTitles";;;#SaudiMovieTitles;"940769839618056194";https://twitter.com/azeemfarok/status/940769839618056194
thatsmartfeller;2017-12-13 04:20;1;1;"Kibbeh Does Dallas #SaudiMovieTitles";;;#SaudiMovieTitles;"940768234025996288";https://twitter.com/thatsmartfeller/status/940768234025996288
thatsmartfeller;2017-12-13 04:18;1;2;"Shaikhnado #SaudiMovieTitles";;;#SaudiMovieTitles;"940767881654018048";https://twitter.com/thatsmartfeller/status/940767881654018048
khanundrum;2017-12-13 04:09;0;2;"Yemeni at the Gates #SaudiMovieTitles";;;#SaudiMovieTitles;"940765646060601344";https://twitter.com/khanundrum/status/940765646060601344
khanundrum;2017-12-13 04:08;1;3;"Shaikhs on a Plane #SaudiMovieTitles";;;#SaudiMovieTitles;"940765351725469696";https://twitter.com/khanundrum/status/940765351725469696
khanundrum;2017-12-13 04:07;1;5;"All The Presidents of Yemen #SaudiMovieTitles";;;#SaudiMovieTitles;"940765022031986688";https://twitter.com/khanundrum/status/940765022031986688
AziziOthmanMY;2017-12-13 04:06;0;0;"Here's how twitter reacted to Saudi ending its 35-year ban on cinemas: http:// aje.io/3avn3 #SaudiMovieTitles pic.twitter.com/5cHDahNhZZ";;;#SaudiMovieTitles;"940764829488500736";https://twitter.com/AziziOthmanMY/status/940764829488500736
jmbelardo;2017-12-13 03:59;0;0;"The latest The John Mark Belardo Daily! https:// paper.li/jmbelardo?edit ion_id=43d52a40-dfa9-11e7-9368-0cc47a0d15fd … Thanks to @GWathana #ajopinion #saudimovietitles";;@GWathana;#ajopinion #saudimovietitles;"940763104413212672";https://twitter.com/jmbelardo/status/940763104413212672
Ka8em;2017-12-13 03:58;0;1;"#SaudiMovieTitles Wonder Monakba Woman pic.twitter.com/zeJFN52juQ";;;#SaudiMovieTitles;"940762947919470593";https://twitter.com/Ka8em/status/940762947919470593
Royal___Rebel;2017-12-13 03:47;0;1;"#SaudiMovieTitles 1- Gone With The Wid 2- Hudud, Where''s My Car?";;;#SaudiMovieTitles;"940760144723419136";https://twitter.com/Royal___Rebel/status/940760144723419136
MostafaHamdy_;2017-12-13 03:44;0;0;"Seven Riyals #SaudiMovieTitles";;;#SaudiMovieTitles;"940759424381145089";https://twitter.com/MostafaHamdy_/status/940759424381145089
sa3dgomaa;2017-12-13 03:44;0;2;"#SaudiMovieTitles The great salman";;;#SaudiMovieTitles;"940759418416893953";https://twitter.com/sa3dgomaa/status/940759418416893953
YassamineB;2017-12-13 03:44;0;0;"Maman j’ai acheté l’avion #SaudiMovieTitles";;;#SaudiMovieTitles;"940759404256858112";https://twitter.com/YassamineB/status/940759404256858112
khanundrum;2017-12-13 03:43;0;1;"Dr. La #SaudiMovieTitles";;;#SaudiMovieTitles;"940759154511278082";https://twitter.com/khanundrum/status/940759154511278082
khanundrum;2017-12-13 03:42;1;2;"Some Like It Halal #SaudiMovieTitles";;;#SaudiMovieTitles;"940758893285720064";https://twitter.com/khanundrum/status/940758893285720064
MDLaw_;2017-12-13 03:42;0;0;"Driving Miss Daisy, Because She Can't Drive Herself. Although That Law is Changing Too and the Name Daisy is Not Likely A Common Name in Saudi Arabia. #SaudiMovieTitles";;;#SaudiMovieTitles;"940758871794225152";https://twitter.com/MDLaw_/status/940758871794225152
khanundrum;2017-12-13 03:41;0;0;"Invasion of the Hadi Snatchers #SaudiMovieTitles";;;#SaudiMovieTitles;"940758489898635266";https://twitter.com/khanundrum/status/940758489898635266
sa3dgomaa;2017-12-13 03:40;0;0;"#SaudiMovieTitles the theory of kabsa";;;#SaudiMovieTitles;"940758367101997063";https://twitter.com/sa3dgomaa/status/940758367101997063
Thedervishsins;2017-12-13 03:39;0;0;"The art of the ka3ba #SaudiMovieTitles";;;#SaudiMovieTitles;"940757943666003968";https://twitter.com/Thedervishsins/status/940757943666003968
sa3dgomaa;2017-12-13 03:37;0;2;"#SaudiMovieTitles The wolf of the Riyadh street";;;#SaudiMovieTitles;"940757542875160576";https://twitter.com/sa3dgomaa/status/940757542875160576
Thedervishsins;2017-12-13 03:30;0;0;"Eat, pray, jihad #SaudiMovieTitles";;;#SaudiMovieTitles;"940755868160876545";https://twitter.com/Thedervishsins/status/940755868160876545
AJEnglish;2017-12-13 03:30;57;113;"Here's how twitter reacted to Saudi ending its 35-year ban on cinemas: http:// aje.io/3avn3 #SaudiMovieTitles pic.twitter.com/mPiEJpkjNW";;;#SaudiMovieTitles;"940755719074320386";https://twitter.com/AJEnglish/status/940755719074320386
elsampa10;2017-12-13 03:24;0;0;"I know what you did last ramadan #SaudiMovieTitles";;;#SaudiMovieTitles;"940754207681994753";https://twitter.com/elsampa10/status/940754207681994753
the3liest;2017-12-13 03:21;0;0;"No country for sinners men #SaudiMovieTitles https:// twitter.com/AwkwardMuslim/ status/940195644379160577 …";;;#SaudiMovieTitles;"940753480842608640";https://twitter.com/the3liest/status/940753480842608640
donkikhote;2017-12-13 03:19;0;0;"#SaudiMovieTitles 22 tahlya street";;;#SaudiMovieTitles;"940752957284519936";https://twitter.com/donkikhote/status/940752957284519936
Thedervishsins;2017-12-13 03:18;0;0;"The dark grave #SaudiMovieTitles";;;#SaudiMovieTitles;"940752697413767168";https://twitter.com/Thedervishsins/status/940752697413767168
MostafaHamdy_;2017-12-13 03:11;0;0;"Atomic hijab #SaudiMovieTitles";;;#SaudiMovieTitles;"940751000322953216";https://twitter.com/MostafaHamdy_/status/940751000322953216
DrapetomanicR;2017-12-13 03:08;1;1;"Friends with “Estaghfurr Allahh” benefits #SaudiMovieTitles";;;#SaudiMovieTitles;"940750153857806336";https://twitter.com/DrapetomanicR/status/940750153857806336
thatsmartfeller;2017-12-13 03:05;1;2;"The Eyes, And Only The Eyes, Of Laura Mars #SaudiMovieTitles";;;#SaudiMovieTitles;"940749583231143943";https://twitter.com/thatsmartfeller/status/940749583231143943
7az_x;2017-12-13 03:01;0;1;"astaghfirullah and the city #SaudiMovieTitles";;;#SaudiMovieTitles;"940748549356126208";https://twitter.com/7az_x/status/940748549356126208
ginafish54;2017-12-13 03:00;0;0;"#SaudiMovieTitles https:// twitter.com/detlefguertler /status/940186515308720128 …";;;#SaudiMovieTitles;"940748172430888960";https://twitter.com/ginafish54/status/940748172430888960
karaye419;2017-12-13 02:57;0;0;"A few good men at Eid #SaudiMovieTitles";;;#SaudiMovieTitles;"940747464021299200";https://twitter.com/karaye419/status/940747464021299200
karaye419;2017-12-13 02:56;0;0;"The amazing saudiman #saudimovietitles";;;#saudimovietitles;"940747120025526273";https://twitter.com/karaye419/status/940747120025526273
thatsmartfeller;2017-12-13 02:53;1;2;"How's Driving, Miss Daisy? #SaudiMovieTitles";;;#SaudiMovieTitles;"940746340446998528";https://twitter.com/thatsmartfeller/status/940746340446998528
karaye419;2017-12-13 02:51;0;0;"The saudi Job #SaudiMovieTitles";;;#SaudiMovieTitles;"940745978486906880";https://twitter.com/karaye419/status/940745978486906880
strongbowholic;2017-12-13 02:39;0;0;"Riyadh, Sue & Bob Too #SaudiMovieTitles";;;#SaudiMovieTitles;"940742989663662082";https://twitter.com/strongbowholic/status/940742989663662082
strongbowholic;2017-12-13 02:36;0;0;"Game of Thobes #SaudiMovieTitles";;;#SaudiMovieTitles;"940742244105183237";https://twitter.com/strongbowholic/status/940742244105183237
strongbowholic;2017-12-13 02:34;0;0;"When Wahabi Met Sunni #SaudiMovieTitles";;;#SaudiMovieTitles;"940741796283539459";https://twitter.com/strongbowholic/status/940741796283539459
ODWADBN;2017-12-13 02:03;0;0;"Cinemas will finally come back to Saudi Arabia after 35 year ban. here is how social media reacted #SaudiMovieTitles";;;#SaudiMovieTitles;"940733845308973058";https://twitter.com/ODWADBN/status/940733845308973058
_Nuggetz;2017-12-13 01:57;0;0;"Harry potter and the goblet of zamzam water #SaudiMovieTitles";;;#SaudiMovieTitles;"940732478268076033";https://twitter.com/_Nuggetz/status/940732478268076033
Malan_Baffa;2017-12-13 01:57;0;0;"#SaudiMovieTitles A sheikh's tale";;;#SaudiMovieTitles;"940732435691659266";https://twitter.com/Malan_Baffa/status/940732435691659266
_Nuggetz;2017-12-13 01:56;0;0;"50 first na6'ra shr3ia #SaudiMovieTitles";;;#SaudiMovieTitles;"940732188789788673";https://twitter.com/_Nuggetz/status/940732188789788673
_Nuggetz;2017-12-13 01:53;0;0;"ITS 4 AM AND IM CRYING OF LAUGHTER AT THIS #SaudiMovieTitles";;;#SaudiMovieTitles;"940731422570098689";https://twitter.com/_Nuggetz/status/940731422570098689
DrKusada;2017-12-13 01:49;3;0;"Can't wait to see the "Fantastic Four Wives" #SaudiMovieTitles";;;#SaudiMovieTitles;"940730251444973568";https://twitter.com/DrKusada/status/940730251444973568
Lims_invisible;2017-12-13 01:31;0;0;"Fifty signs of Iman .... #SaudiMovieTitles";;;#SaudiMovieTitles;"940725873552044032";https://twitter.com/Lims_invisible/status/940725873552044032
therealmeQatar;2017-12-13 01:31;0;0;"Sleepless in Ritz-Carlton #SaudiMovieTitles";;;#SaudiMovieTitles;"940725800034283521";https://twitter.com/therealmeQatar/status/940725800034283521
nighttraveler__;2017-12-13 01:08;0;0;"Well better late than never, but I don’t see how this is part of freedom, freedom is when people get to express their thoughts freely without being punished for it #MiddleEast #SaudiArabia #SaudiMovieTitles https:// twitter.com/ajenglish/stat us/940566923930058752 …";;;#MiddleEast #SaudiArabia #SaudiMovieTitles;"940720052206260224";https://twitter.com/nighttraveler__/status/940720052206260224
jishaq1;2017-12-13 01:04;1;0;"Return of the Prodigal Son: invading Iran #SaudiMovieTitles";;;#SaudiMovieTitles;"940718936991117313";https://twitter.com/jishaq1/status/940718936991117313
SarahM_Pino;2017-12-13 00:41;0;2;"Mean wives The first wife’s tale Brides’ Maids The Grand Ritz Carlton Hotel Captain Sunnah Pants #SaudiMovieTitles";;;#SaudiMovieTitles;"940713139003428864";https://twitter.com/SarahM_Pino/status/940713139003428864
GabrielGarroum;2017-12-13 00:39;0;1;""Hajj Fiction" #SaudiMovieTitles https:// twitter.com/CovfefeTalk1/s tatus/940191763645509632 …";;;#SaudiMovieTitles;"940712687654330368";https://twitter.com/GabrielGarroum/status/940712687654330368
mary_jane168;2017-12-13 00:35;0;0;"#SaudiMovieTitles pic.twitter.com/nJWULIHr9Z";;;#SaudiMovieTitles;"940711755843387392";https://twitter.com/mary_jane168/status/940711755843387392
Mukkty98;2017-12-13 00:30;0;0;"Halalween Around the Kaabah in 80 days Night at the masjid Halal City #SaudiMovieTitles";;;#SaudiMovieTitles;"940710505957781504";https://twitter.com/Mukkty98/status/940710505957781504
mixedcleopatra;2017-12-13 00:14;0;1;"The shaytaan wears prada #SaudiMovieTitles";;;#SaudiMovieTitles;"940706372118867968";https://twitter.com/mixedcleopatra/status/940706372118867968
Malan_Baffa;2017-12-13 00:10;2;4;"#SaudiMovieTitles The Hunger games; surviving Ramdan";;;#SaudiMovieTitles;"940705380904169477";https://twitter.com/Malan_Baffa/status/940705380904169477
Eslawal;2017-12-13 00:02;0;0;"Shawarma Redemption -Copied #SaudiMovieTitles https:// twitter.com/omarkamel/stat us/940187422507372546 …";;;#SaudiMovieTitles;"940703526308769792";https://twitter.com/Eslawal/status/940703526308769792
Eslawal;2017-12-12 23:57;460;190;"#SaudiMovieTitles This Trend is Maaaad . pic.twitter.com/8u3R4cGnk6";;;#SaudiMovieTitles;"940702170713817089";https://twitter.com/Eslawal/status/940702170713817089
rizwanfarooq;2017-12-12 23:48;0;0;"#SaudiMovieTitles Al Titanic pic.twitter.com/QNCtW8hMos";;;#SaudiMovieTitles;"940700008134991873";https://twitter.com/rizwanfarooq/status/940700008134991873
LeBaamrani;2017-12-12 23:44;0;0;"Men in White #SaudiMovieTitles";;;#SaudiMovieTitles;"940698970430590978";https://twitter.com/LeBaamrani/status/940698970430590978
